model,k_factor,history_size,rider,premium,strike,expected_price,spend,overrun,profit,pct_return,premium_over_price
population,0.9,2,20,68.3245213113589,16.6411977519327,18.4902197243697,567.768833471208,68.6986987609105,-0.37417744955151,-0.0659031330169843,12.0338626010235
population,0.9,2,21,75.6043188625233,19.4462025847025,21.6068917607805,585.493177488831,12.6770801753164,62.9272386872068,10.7477321865817,12.9129290945436
population,0.9,2,22,74.4805734002209,19.4135583628455,21.5706204031617,655.54373244801,73.674085686226,0.806487713994841,0.123025768392775,11.3616483101877
population,0.9,2,23,109.497112986633,29.7415666782932,33.0461851981035,960.8268072974,69.9131410347067,39.5839719519267,4.11978221790751,11.3961342621804
population,0.9,2,24,71.4795207252564,18.0895512905344,20.0995014339271,586.460593688136,46.0163908120535,25.4631299132028,4.34183135017993,12.1882904826965
population,0.9,2,25,98.3069025387804,26.3041403117333,29.2268225685926,759.395733720482,5.62555352080633,92.6813490179741,12.2046180802075,12.9454114862022
population,0.9,2,26,75.7133534325949,18.5954020454846,20.6615578283163,560.820656326652,11.9339470051042,63.7794064274907,11.3725137810085,13.5004573348838
population,0.9,2,27,79.2925949338951,20.1415158419974,22.3794620466638,687.401299543805,83.470181810766,-4.17758687687096,-0.607736249501336,11.5351243860781
population,0.9,2,28,86.0118407436359,24.2811248545348,26.9790276161498,813.924885882353,85.4911402463088,0.520700497327042,0.0639740234459799,10.5675403511459
population,0.9,2,29,41.5274161764268,9.72767675582924,10.8085297286992,315.695175434064,27.8209224390098,13.706493737417,4.34168615930581,13.1542764691696
population,0.9,2,30,135.176208952908,37.877007867232,42.0855642969245,1138.36988693696,28.3750992919007,106.801109661008,9.38193384123852,11.874541878179
population,0.9,2,31,80.477009489918,21.6449098056439,24.0498997840488,806.307274759688,156.95998059037,-76.4829711004516,-9.48558614000434,9.98093555758918
population,0.9,2,32,65.1966898553689,16.4916658658284,18.3240731842537,555.641873345395,61.3557378571445,3.84095199822439,0.691263956601918,11.7335811037484
population,0.9,2,33,84.3954811985247,21.8789605625163,24.3099561805737,694.487239194546,42.1952748509757,42.200206347549,6.07645525589384,12.1522004200401
population,0.9,2,34,78.4480232775061,19.8690579788323,22.0767310875915,651.308065715851,55.8946200814899,22.5534031960163,3.46278579725983,12.0446878223877
population,0.9,2,35,92.127571386117,23.8660153731682,26.5177948590757,735.30739548099,32.2114980556598,59.9160733304572,8.14843882962228,12.5291234594279
population,0.9,2,36,136.925933696649,40.2095508690212,44.6772787433568,1448.03037960001,241.743853529375,-104.817919832726,-7.23865474850605,9.4560124998532
population,0.9,2,37,69.0774726570288,18.4943134468508,20.5492371631676,701.133393370052,146.303989964527,-77.2265173074985,-11.0145256291821,9.8522582593025
population,0.9,2,38,79.0575816417853,20.4975005100722,22.7750005667469,632.411097334958,25.5640913360659,53.4934903057194,8.45865775144461,12.5009795012993
population,0.9,2,39,62.6761210958647,15.911960615838,17.6799562398201,493.789243461012,20.6708338597927,42.0052872360719,8.50672382850084,12.6928891072155
population,0.9,2,40,56.2736427258014,13.6140696767381,15.1267440852646,452.154370808312,43.7322805061679,12.5413622196335,2.77369036535319,12.4456704079188
population,0.9,2,41,79.3446825088304,20.7850229892707,23.0944699880786,667.335355410812,46.1089963123574,33.235686196473,4.98035746600194,11.8897765367138
population,0.9,2,42,111.315897203054,29.9040953480515,33.2267726089462,1013.95200037864,116.829139937092,-5.51324273403849,-0.543738040063009,10.9784188168163
population,0.9,2,43,91.9370291190761,25.4639876867549,28.2933196519499,784.514156607704,23.0139133488187,68.9231157702574,8.78545214126995,11.7189764320657
population,0.9,2,44,103.957190215849,28.8575365103416,32.0639294559351,910.627258565651,47.7491013798165,56.2080888360325,6.17245841339816,11.4159980648497
population,0.9,2,45,29.2051853344867,6.4976508415471,7.21961204616345,218.22544422899,24.9903920715316,4.21479326295514,1.93139405803315,13.3830339709795
population,0.9,2,46,185.277906421315,54.7865132762118,60.8739036402353,1847.75967493302,204.16427664667,-18.8863702253545,-1.02212265380448,10.0271647300687
population,0.9,2,47,83.3292901403399,21.3753204396004,23.7503560440004,718.71200132422,79.5764838142744,3.7528063260655,0.522157181061536,11.594253329123
population,0.9,2,48,41.9720630399062,10.43915405225,11.5990600580556,391.585367769411,79.9146030899294,-37.9425400500232,-9.68946829299454,10.718496270428
population,0.9,2,49,41.3492097712813,9.70944700782131,10.7882744531348,302.768932162473,15.3215812318813,26.0276285394,8.59653213211222,13.6570187290856
population,0.9,2,50,51.062820414956,12.1003024349256,13.4447804832507,405.453487249091,45.8215793597213,5.2412410552347,1.29268614528274,12.5940020300246
population,0.9,2,51,87.3330930902844,22.8356088372654,25.3728987080727,737.112000828445,54.7411676338183,32.5919254564661,4.42157032036323,11.8480085783612
population,0.9,2,52,50.6490488405358,12.9247720800497,14.3608578667219,449.247988601111,62.3553507567538,-11.706301916218,-2.60575499796217,11.2741848880056
population,0.9,2,53,59.3547725350371,15.3071841316431,17.0079823684923,514.554422742881,55.3388987935886,4.01587374144845,0.780456558908085,11.5351787705255
population,0.9,2,54,121.760655907672,34.4735547838205,38.3039497598005,1180.17554908259,145.968905567972,-24.2082496602998,-2.05124141735678,10.3171647643711
population,0.9,2,55,46.1069581919538,11.3250791873719,12.5834213193021,309.649670094893,4.56996388368898,41.5369943082648,13.4141897504802,14.8900395010349
population,0.9,2,56,86.5195362319172,22.6645684750242,25.182853861138,408.666449253121,0,86.5195362319172,21.1711865238853,21.1711865238853
population,0.9,2,57,82.9062283334152,21.8673488984992,24.2970543316657,761.989352320797,105.968885365823,-23.0626570324077,-3.02663770329147,10.8802344915854
population,0.9,2,58,68.8203246439423,17.5690220939076,19.5211356598973,509.413969244461,2.0021359096658,66.8181887342765,13.1166777450917,13.5097050334158
population,0.9,2,59,86.6704554276432,22.1922676210335,24.6580751344817,724.177507421803,64.2235014066588,22.4469540209844,3.09964805464608,11.968123083
population,0.9,2,60,126.975388181816,34.5924412021682,38.4360457801869,1064.53639694915,39.3272158073131,87.6481723745032,8.23345943132559,11.9277639116628
population,0.9,2,61,72.5490968809735,18.6543552543535,20.7270613937261,583.653848148979,32.6165069433167,39.9325899376568,6.84182757713334,12.4301582369513
population,0.9,2,62,30.240159856035,6.92318927539789,7.69243252821988,228.02410800553,24.7987230945399,5.44143676149508,2.38634274642711,13.2618257431366
population,0.9,2,63,107.932091266597,29.4058112557505,32.6731236175005,908.055374187716,31.8530217738281,76.0790694927687,8.37824120151525,11.8860693229359
population,0.9,2,64,93.890135946185,24.2645845327632,26.960649480848,736.98564195566,16.9671141844935,76.9230217616916,10.4375197266488,12.7397510346387
population,0.9,2,65,71.870171616599,18.1561317205057,20.1734796894508,514.161587399171,3.02966980745369,68.8405018091453,13.3888846417655,13.9781293231465
population,0.9,2,66,69.5547209238698,17.5117364231884,19.4574849146538,615.197619666469,90.1749225012988,-20.620201577429,-3.35180126161872,11.3060777058239
population,0.9,2,67,77.6307639517242,19.5771256191752,21.7523617990836,589.530458991288,14.7174046439711,62.913359307753,10.6717741803198,13.1682363086979
population,0.9,2,68,29.5901721717073,6.61127898280106,7.34586553644562,208.81764158118,14.7173129982669,14.8728591734404,7.12241507030834,14.1703411395937
population,0.9,2,69,111.434730945231,30.9594281873253,34.3993646525837,1145.20826762216,216.425422002401,-104.99069105717,-9.16782510443853,9.73052099742583
population,0.9,2,70,110.662822884653,29.2584192566655,32.5093547296284,805.307256316798,3.06460869127782,107.598214193375,13.3611380438186,13.7416895249134
population,0.9,2,71,75.7235969326225,20.7637206311444,23.0708007012715,787.683014047978,164.771395113646,-89.0477981810236,-11.3050296366553,9.61346069194405
population,0.9,2,72,109.367678509288,30.3910938364032,33.767882040448,985.562744794509,75.8838166911709,33.4838618181175,3.39743582993276,11.0969777507257
population,0.9,2,73,118.259019622208,31.7663085132478,35.2958983480532,1028.30939528681,77.9552091840583,40.3038104381494,3.91942450617289,11.5003344483908
population,0.9,2,74,78.1768569498308,20.9488914500964,23.2765460556627,714.92548094727,87.7030064634633,-9.5261495136325,-1.332467476332,10.9349658157725
population,0.9,2,75,71.3851064133742,17.8117899283438,19.7908776981598,658.416631569366,124.062933719052,-52.6778273056781,-8.0006829687941,10.8419354844097
population,0.9,2,76,81.5014532640278,21.5239222731897,23.915469192433,751.76131930049,106.043651104798,-24.5421978407705,-3.26462631299079,10.8414002119535
population,0.9,2,77,86.1541089637306,21.9002220852144,24.3335800946826,643.167078138021,7.8195572224997,78.3345517412309,12.1795027145996,13.3952921242717
population,0.9,2,78,129.265420804691,36.4157528664151,40.4619476293501,1232.7179218129,140.24533582045,-10.979915015759,-0.890707827108678,10.4862124998221
population,0.9,2,79,22.5997393884645,5.42436308879974,6.02707009866638,173.52415114315,13.0960152916775,9.50372409678705,5.47688839517613,13.023973458208
population,0.9,2,80,62.9752044477898,15.7027184567601,17.4474649519557,589.630970415037,118.549416712232,-55.5742122644426,-9.42525326058167,10.6804438042768
population,0.9,2,81,80.841020211138,20.5885074616418,22.8761194018242,618.18756109822,15.0746069402555,65.7664132708824,10.6385856671149,13.0771023712484
population,0.9,2,82,36.5416270397223,7.903387315842,8.78154146204667,249.139121198501,18.4553808158041,18.0862462239182,7.25949667676159,14.6671573954088
population,0.9,2,83,77.0934863271802,20.4128938092852,22.680993121428,615.535394391592,18.5134834682238,58.5800028589564,9.51691866831769,12.5246227966112
population,0.9,2,84,154.848592293741,44.7687630840401,49.7430700933779,1335.67027995055,13.4133707445539,141.435221549188,10.5890820266229,11.5933246863496
population,0.9,2,85,44.0107200012591,9.77813622002422,10.8645958000269,267.253754985675,1.94039891931228,42.0703210819468,15.7417137447524,16.4677648789698
population,0.9,2,86,104.637983829135,28.195447919625,31.32827546625,875.502985299142,42.743974406327,61.8940094228076,7.06953722169886,11.951756371611
population,0.9,2,87,63.3812801634035,15.5363576309807,17.2626195899785,505.058549123835,41.6491861601211,21.7320940032824,4.30288607944224,12.5492935964268
population,0.9,2,88,76.3271037027516,20.3470378767742,22.6078198630825,717.554044136389,107.142907833162,-30.8158041304107,-4.29456211448142,10.6371226427432
population,0.9,2,89,71.8390218686102,17.6184073285881,19.5760081428756,661.528903958966,150.459674975648,-78.620653107038,-11.8846890342247,10.8595439199534
population,0.9,2,90,65.0085391786734,16.3036877554045,18.1152086171161,489.666482333909,11.395182685394,53.6133564932794,10.9489537118695,13.2760851567421
population,0.9,2,91,65.8370689057881,16.6549697465982,18.5055219406646,560.941724431617,61.8281493638237,4.00891954196445,0.714676653092002,11.7368821106147
population,0.9,2,92,50.7576532753301,11.9714296862764,13.3015885403071,358.675418731606,9.67013129679597,41.0875219785341,11.4553492747937,14.1514167474386
population,0.9,2,93,62.5684439230167,16.8571730850115,18.7301923166794,646.005845045009,140.290652494665,-77.7222085716486,-12.0311927775566,9.68543000081638
population,0.9,2,94,69.3203486020693,17.2250450182883,19.1389389092092,518.652344769042,10.7553021343024,58.5650464677668,11.2917731999932,13.365474831303
population,0.9,2,95,64.784926073613,16.2083345720616,18.009260635624,484.582136029379,8.59175793962297,56.19316813399,11.5962112417993,13.3692353177636
population,0.9,2,96,47.1991065215035,11.0288602098385,12.2542891220428,349.127574525365,21.1216754525028,26.0774310690007,7.4693129307969,13.5191574557438
population,0.9,2,97,111.163874181184,29.4603119091576,32.733679899064,887.978021966804,23.7888288409164,87.3750453402673,9.83977566772861,12.5187641395633
population,0.9,2,98,57.9166900386093,13.9594270704507,15.510474522723,506.007386593235,87.2245744797137,-29.3078844411043,-5.79198747244061,11.4458190874527
population,0.9,2,99,80.2758970405439,20.5608888989371,22.8454321099301,660.66495605261,44.8475395737864,35.4283574667575,5.36253015120364,12.1507726881992
population,0.9,2,100,39.2365867847781,9.08762571238645,10.0973619026516,285.194310811456,16.6757914481253,22.5607953366529,7.91067510163904,13.7578434412451
population,0.9,4,1,107.172099364975,30.080419261302,33.4226880681133,996.98236541054,95.1389619916825,12.0331373732924,1.20695588916835,10.7496484474771
population,0.9,4,2,75.8729618313204,19.1740923922976,21.3045471025528,560.929469898815,8.40986253709303,67.4630992942274,12.0270199578562,13.5262926807905
population,0.9,4,3,24.8006241160056,5.62422945703059,6.2491438411451,189.480216166448,22.0405290827944,2.76009503321121,1.4566666056506,13.0887670585195
population,0.9,4,4,85.8920887790314,23.4548251678264,26.0609168531404,822.035145970146,118.390390935355,-32.4983021563235,-3.95339570523713,10.4487124668695
population,0.9,4,5,74.9983075125457,20.0894754622855,22.3216394025394,645.157857007684,43.0176596361426,31.9806478764031,4.95702680034511,11.6247995274205
population,0.9,4,6,93.2343804023808,24.6024218180914,27.3360242423237,728.38436595798,6.85828519749531,86.3760952048854,11.8585872022778,12.8001622165184
population,0.9,4,7,130.374007656501,37.6375004452421,41.8194449391579,1400.26322169973,271.138208342468,-140.764200685967,-10.0526957006767,9.3106785664373
population,0.9,4,8,110.732301664579,30.3255451706369,33.6950501895966,1054.0971436554,144.621543530498,-33.8892418659194,-3.21500177378323,10.5049427684228
population,0.9,4,9,50.7794061097832,12.0553620649884,13.3948467388759,377.527457222542,20.6089368198195,30.1704692899637,7.99159603169712,13.4505199922056
population,0.9,4,10,60.5498458726097,14.8297041184903,16.4774490205448,541.625814218917,97.9661663038438,-37.4163204312341,-6.90814939926608,11.1792762241085
population,0.9,4,11,60.8372069484961,14.8199361830927,16.4665957589919,456.061227742615,15.137447830081,45.6997591184151,10.0205315292021,13.3397016119139
population,0.9,4,12,84.4647331902444,21.3594482796041,23.7327203106713,584.709718706956,0,84.4647331902444,14.4455839347142,14.4455839347142
population,0.9,4,13,86.2553717218215,22.9267734538348,25.4741927264831,740.453695829502,53.0802109514593,33.1751607703622,4.48038289999989,11.6489892896264
population,0.9,4,14,129.189857336896,35.560350582085,39.5115006467611,1081.72960016003,33.6279486893992,95.5619086474965,8.83417710242549,11.9428974965447
population,0.9,4,15,71.3044779371946,18.4353399287036,20.4837110318929,585.764245441738,37.6855447656321,33.6189331715625,5.73932831052358,12.1728969448148
population,0.9,4,16,99.1696878954614,26.6858161164111,29.6509067960124,800.476749083597,11.680204396584,87.4894834988774,10.9296720484433,12.3888280339177
population,0.9,4,17,94.0574617878011,25.4586603458004,28.2874003842227,855.821806412075,92.1203573102852,1.93710447751594,0.226344370171755,10.9903090904081
population,0.9,4,18,67.7628314202288,17.1388326412362,19.0431473791513,546.37413552908,35.369070044686,32.3937613755428,5.92886069619206,12.4022765745693
population,0.9,4,19,46.9456790555576,10.9161113581147,12.1290126201274,369.493343642715,43.041596707369,3.90408234818858,1.05660424344848,12.7054194245383
population,0.9,4,20,60.9239064826832,14.852962946776,16.5032921630844,483.645708188099,40.4887787317997,20.4351277508835,4.22522673207221,12.5968049444551
population,0.9,4,21,90.0876903055365,23.6772801086796,26.308089009644,795.769445766561,85.4510425061725,4.63664779936399,0.582662204992996,11.3208280092679
population,0.9,4,22,102.28881654055,29.4579243841369,32.7310270934855,1065.0651758362,181.327444312094,-79.0386277715437,-7.421013245456,9.6039959676873
population,0.9,4,23,70.019872302811,18.1702832024386,20.1892035582651,652.631756036863,107.523259963704,-37.5033876608927,-5.74648525971734,10.7288484899984
population,0.9,4,24,68.5355876586815,17.3725888449536,19.3028764943929,543.898083316018,25.1250590696795,43.410528589002,7.98137186370252,12.6008143365456
population,0.9,4,25,60.342946008495,14.7887504589562,16.4319449543958,440.347392977359,8.60710159285261,51.7358444156423,11.7488703784156,13.703486604177
population,0.9,4,26,80.601549633626,20.4665172591497,22.7405747323885,701.43292848895,88.5510657783892,-7.94951614476318,-1.13332520072707,11.4909845774222
population,0.9,4,27,63.1055737516249,15.1884079796591,16.8760088662879,464.017736667853,14.5942253863277,48.5113483652972,10.4546323409232,13.5998193096649
population,0.9,4,28,72.4421257528035,18.1176371016477,20.1307078907197,523.191834568675,3.73184879508907,68.7102769577144,13.1329031567092,13.8461881410144
population,0.9,4,29,46.667335663524,10.7415243011488,11.9350270012764,325.144845766569,13.8934840633853,32.7738516001387,10.0797696862979,14.352783465935
population,0.9,4,30,69.0042995444084,17.5835033786957,19.5372259763285,573.012418656538,48.2852948569455,20.7190046874628,3.61580377891979,12.0423741785899
population,0.9,4,31,113.86360314668,32.0841923318033,35.6491025908925,1100.74509439306,138.3678077239,-24.5042045772199,-2.22614706184372,10.3442298972464
population,0.9,4,32,83.50662214039,21.919798522226,24.3553316913623,769.341739192408,111.747783525627,-28.2411613852369,-3.67082142389443,10.8542950273371
population,0.9,4,33,78.3471824900353,20.315814467873,22.5731271865256,657.356510916024,48.1267643344682,30.2204181555672,4.59726459747924,11.9185223222112
population,0.9,4,34,128.584065127264,35.1738744158698,39.0820826842997,1046.19182048495,16.287212364861,112.296852762403,10.7338683560295,12.2906777332345
population,0.9,4,35,58.309575466025,14.4480724543691,16.0534138381879,422.912008468315,8.27078502558087,50.0387904404441,11.8319625450392,13.787637687851
population,0.9,4,36,73.4511580704691,18.7631641194089,20.8479601326766,595.107945290472,32.9691421084998,40.4820159619693,6.80246605381988,12.3424932655903
population,0.9,4,37,127.715259965225,35.0308967110104,38.9232185677893,1078.33176005344,40.0842258077314,87.6310341574932,8.12653743530192,11.8437817280736
population,0.9,4,38,68.7740698130676,16.888993608316,18.7655484536845,510.510338944384,17.7847586678542,50.9893111452135,9.98790959858863,13.4716311437054
population,0.9,4,39,53.6229388080482,13.0761129393367,14.5290143770408,467.538819296544,75.255431116442,-21.6324923083938,-4.62688688416117,11.4691949833661
population,0.9,4,40,88.2177848110394,24.0540738727263,26.7267487474736,821.163982014474,99.5417658326863,-11.3239810216469,-1.37901579583009,10.7430168325971
population,0.9,4,41,68.2603307364737,17.3527222323068,19.2808024803409,548.397890784181,29.1907549893498,39.0695757471238,7.12431181878842,12.4472270742808
population,0.9,4,42,81.265425501737,21.169390965561,23.52154551729,559.299846188829,0.945513490912631,80.3199120108244,14.3607963703439,14.5298494279043
population,0.9,4,43,150.066018115233,43.7555802230559,48.6173113589511,1447.01619849644,134.348791804762,15.71722631047,1.0861817806049,10.3707213693366
population,0.9,4,44,93.3254468386416,24.7053449279446,27.4503832532718,779.148710991684,46.1517594612568,47.1736873773849,6.05451651422784,11.9778734819261
population,0.9,4,45,85.6355860882093,21.7516800375231,24.1685333750257,608.987765976588,3.98928453426779,81.6463015539415,13.4068869877889,14.061955078996
population,0.9,4,46,78.5349052179524,20.0006960270546,22.2229955856162,612.830957210046,23.1899596875828,55.3449455303696,9.03102966311153,12.8151008518708
population,0.9,4,47,78.9711138906351,21.1193233641622,23.4659148490691,812.911709968116,179.332009043249,-100.360895152614,-12.3458542818322,9.71459912832755
population,0.9,4,48,70.7667133655197,17.2873544513889,19.2081716126543,559.617544036116,50.0209879352881,20.7457254302316,3.70712563451956,12.645549468505
population,0.9,4,49,19.7266128570026,4.4486163206831,4.94290702298122,135.173870939884,9.45496321666576,10.2716496403369,7.5988425639634,14.59351035806
population,0.9,4,50,92.7376361813577,25.1026732303092,27.891859144788,826.675592470218,73.7682466650092,18.9693895163485,2.29465943946227,11.2181413151736
population,0.9,4,51,92.7758101078992,24.6352894014978,27.372543779442,796.910600480545,58.0983586789385,34.6774514289607,4.35148577620248,11.6419344970382
population,0.9,4,52,96.9591651582297,26.1412928388383,29.0458809320425,835.29526218605,52.6027164741247,44.3564486841049,5.31027179156023,11.6077714728655
population,0.9,4,53,46.2270704550594,10.2932832908154,11.4369814342393,311.735263894374,16.6391177398647,29.5879527151947,9.49137173175894,14.8289512959056
population,0.9,4,54,91.7300488334132,24.2552468773185,26.9502743081316,773.652085111942,49.9377410589911,41.7923077744221,5.4019511584946,11.8567571391138
population,0.9,4,55,52.9063746505461,13.3315561929615,14.8128402144017,452.956373519096,56.0639601722984,-3.15758552175233,-0.697105881791773,11.6802362751864
population,0.9,4,56,71.549471019652,18.2312352494058,20.2569280548954,604.463704980804,57.5266474986289,14.0228235210231,2.3198784981587,11.8368514817485
population,0.9,4,57,60.429909817995,14.9671506588761,16.6301673987512,526.258115764615,77.2435959983315,-16.8136861803365,-3.19495047708811,11.4829411666544
population,0.9,4,58,59.0384757893145,14.2690742503554,15.8545269448394,437.651779630246,14.1263776047125,44.9120981846019,10.262062277582,13.489828794754
population,0.9,4,59,79.5943754688856,20.4912396554078,22.7680440615642,688.210932876353,76.1126785511023,3.48169691778327,0.505905493717114,11.5654041031031
population,0.9,4,60,63.979740192332,16.1925159107181,17.9916843452423,605.646882225921,121.305767347902,-57.3260271555698,-9.46525588390395,10.5638684966376
population,0.9,4,61,101.33484596608,27.3588583002309,30.398731444701,819.387948506627,11.7492727991325,89.5855731669472,10.9332305082374,12.3671389298277
population,0.9,4,62,40.2228514371421,10.0908748633167,11.212083181463,320.618861093565,19.8844173221143,20.3384341150278,6.34349272081422,12.5453790522336
population,0.9,4,63,92.3621223332448,24.0658610437595,26.7398456041772,755.136286924144,37.7967672145974,54.5653551186474,7.22589498922182,12.2311858048113
population,0.9,4,64,75.853236864607,20.4936354197053,22.7707060218948,761.381093879733,146.572031288572,-70.7187944239654,-9.28822569833027,9.96258476528296
population,0.9,4,65,45.2320856397599,10.1959037663647,11.3287819626274,306.632729537092,8.32480457694293,36.907281062817,12.0363149486795,14.7512255811845
population,0.9,4,66,95.2102055676654,25.8096171397758,28.6773523775286,879.523201009591,105.234686816317,-10.0244812486513,-1.139763139522,10.8252068232396
population,0.9,4,67,109.667045163226,28.8276596473163,32.0307329414625,952.259318337563,99.3475937924538,10.3194513707726,1.08368079703206,11.516510581874
population,0.9,4,68,26.4226714073159,5.51800131000111,6.1311125666679,274.36722923431,108.827189934277,-82.4045185269613,-30.0343881289801,9.63040355841875
population,0.9,4,69,82.0262257783767,21.6674174455341,24.0749082728157,713.534447525508,64.3942188547331,17.6320069236436,2.47107998566716,11.4957625469714
population,0.9,4,70,64.0225641671708,16.0851604868165,17.8724005409072,539.21011162513,56.655297020635,7.36726714653582,1.36630730539002,11.8733982888809
population,0.9,4,71,79.6420419442949,20.2037811994688,22.4486457771875,611.015851170146,21.3500019950369,58.292039949258,9.54018456929128,13.0343659320415
population,0.9,4,72,93.1181513202886,24.8975125991741,27.6639028879712,821.627971743559,76.1350130147457,16.9831383055429,2.06701072621752,11.333371613759
population,0.9,4,73,44.228705142571,10.1718214742791,11.3020238603101,390.906462527744,86.0982464823019,-41.8695413397309,-10.7108849183478,11.3143959955464
population,0.9,4,74,125.629275739015,35.207543041708,39.1194922685645,1086.73141869572,36.6423855536502,88.986890185365,8.1884896906879,11.5602874434048
population,0.9,4,75,85.4781492799985,22.4998941589752,24.9998823988613,718.709119330984,52.7808504656943,32.6972988143042,4.54944816127291,11.8932885336931
population,0.9,4,76,77.3431463323403,20.0189352107485,22.2432613452761,690.148149588383,91.0084953629496,-13.6653490306093,-1.98006022891745,11.2067454471144
population,0.9,4,77,54.3313612806472,13.0637506477168,14.5152784974631,448.498438533295,56.9128260423823,-2.58146476173511,-0.575579431263386,12.114058068591
population,0.9,4,78,56.5984003694731,13.9476131849969,15.4973479833299,493.419662391589,74.991266841681,-18.3928664722079,-3.72763144116679,11.4706414606873
population,0.9,4,79,75.301306565933,19.7160539586495,21.9067266207216,553.341423576547,2.48047407378173,72.8208324921513,13.1601990000081,13.6084708929289
population,0.9,4,80,87.6033204032938,23.312371329572,25.9026348106356,771.190173334728,72.3841673280967,15.2191530751971,1.97346304471016,11.3594964552628
population,0.9,4,81,39.4449552631464,9.61505098865164,10.6833899873907,328.183564872525,40.7295954609677,-1.28464019782131,-0.391439528155622,12.0191744758662
population,0.9,4,82,69.3444494101964,17.6690375752298,19.6322639724775,607.630310914533,78.6344626008374,-9.29001319064093,-1.52889232544353,11.4122762088395
population,0.9,4,83,101.728267790717,27.2952255886165,30.3280284317961,731.643702665795,1.11728213396609,100.610985656751,13.7513635790438,13.9040720804489
population,0.9,4,84,93.6032970546394,24.5203104240397,27.2447893600441,743.795249200341,21.4180170140888,72.1852800405507,9.7049934263707,12.5845516162241
population,0.9,4,85,105.56249624935,28.6059782840997,31.7844203156664,943.238216590585,86.6222811057548,18.9402151435951,2.00799912582593,11.1914990712436
population,0.9,4,86,102.713435833999,28.748329934326,31.9425888159177,1020.55474107819,158.104843048409,-55.3914072144101,-5.42757825571323,10.0644709881495
population,0.9,4,87,75.2940737915439,19.7207076659479,21.9118974066087,540.559765957983,1.76197140428761,73.5321023872563,13.6029551250346,13.928908241646
population,0.9,4,88,68.492774441973,17.5927020068458,19.5474466742731,541.302662627644,17.2684209346361,51.2243535073369,9.46316304055824,12.6533230244035
population,0.9,4,89,75.2940960571823,19.3832804649327,21.5369782943696,660.65861351054,79.1601995625598,-3.86610350537758,-0.585189298423625,11.396823490591
population,0.9,4,90,55.554255930801,13.341534169085,14.8239268545389,439.336538631883,41.3782660201715,14.1759899106295,3.22668129420199,12.6450342836951
population,0.9,4,91,128.434949141598,37.4637959198442,41.626439910938,1340.47738597463,216.5635083793,-88.1285592377014,-6.57441596253603,9.58128428613636
population,0.9,4,92,67.7997165058726,16.7991025505955,18.6656695006617,486.066065965116,3.28192537327575,64.5177911325969,13.2734612947095,13.9486627957152
population,0.9,4,93,90.4313414020623,23.673776071197,26.3041956346633,721.951836427019,23.1687322398725,67.2626091621898,9.31677236186229,12.5259521257834
population,0.9,4,94,79.0548107370182,20.6392580634318,22.9325089593687,697.5003099201,78.8834674764376,0.171343260580599,0.0245653311036129,11.3340180086908
population,0.9,4,95,89.0139001230063,23.9282719492419,26.586968832491,821.02885867041,103.180700193154,-14.1668000701472,-1.72549355854424,10.8417504674753
population,0.9,4,96,81.0252636122928,21.4036666869501,23.781851874389,708.542408720465,67.8211803905062,13.2040832217866,1.8635558096842,11.435485387334
population,0.9,4,97,68.347453327913,18.6124538089272,20.6805042321413,629.354906953131,73.205154685276,-4.857701357363,-0.771854053046219,10.8599222112688
population,0.9,4,98,97.8917875288837,27.5627419222811,30.6252688025345,1006.68634847569,179.804090807262,-81.9123032783788,-8.13682468252489,9.72415963294919
population,0.9,4,99,46.7907906036085,11.4549758952172,12.7277509946858,604.130717022497,260.48144016598,-213.690649562372,-35.3715915349516,7.74514344084677
population,0.9,4,100,89.0281582135587,23.9343449182903,26.5937165758781,819.032183502964,101.931869701877,-12.9037114883181,-1.57548283794289,10.8699218427277
population,0.9,6,1,62.3381735894179,14.86355557377,16.5150617486333,576.827354163434,130.920686950334,-68.5825133609165,-11.889608366507,10.8070765263597
population,0.9,6,2,65.7178003411462,16.9129404320269,18.7921560355854,560.983875650136,58.741867274405,6.97593306674124,1.24351757145545,11.7147396197412
population,0.9,6,3,87.3218937493146,23.2360015584048,25.8177795093387,717.924645109529,25.7723234558097,61.549570293505,8.57326332405189,12.1631001727197
population,0.9,6,4,72.8011585087596,18.184044281359,20.2044936459545,529.289689087147,3.58240899043236,69.2187495183273,13.0776682307391,13.7545015536422
population,0.9,6,5,55.984666943391,13.7026000467308,15.2251111630342,461.73753192066,50.9021176892514,5.08254925413959,1.10074423298406,12.1247815204701
population,0.9,6,6,74.5152196061848,19.1720243499089,21.3022492776766,619.546409495866,46.7719196399284,27.7432999662563,4.47800189639246,12.0273830118423
population,0.9,6,7,61.5706909862227,15.0229625281871,16.6921805868745,444.164150743669,6.46070364243685,55.1099873437859,12.4075721220442,13.862147785483
population,0.9,6,8,83.1181924601024,20.9213167496187,23.2459074995764,642.883156341895,27.4425558950423,55.6756365650602,8.66030413393675,12.9289734285555
population,0.9,6,9,70.0530035838314,17.6456747092889,19.6063052325432,597.948950719334,68.5834188991812,1.46958468465017,0.245770927916548,11.7155492119448
population,0.9,6,10,63.1439598568974,15.6586790918162,17.3985323242402,488.782161228373,26.0667427810205,37.0772170758769,7.58563221347872,12.9186301926831
population,0.9,6,11,47.2853126906995,10.9375014223422,12.1527793581579,333.227515593984,12.2401576532781,35.0451550374215,10.5168851302549,14.190098499643
