tripID,realized_secs,simulated_secs
21245,926.27,1320.76642658598
21251,674.66,542.248981236597
21259,862.53,704.144944541026
21262,1487.92,1460.58854606701
21275,311.61,270.039189156347
21287,483.02,419.327891535975
21318,305.07,289.416766966076
21322,1184.18,1321.73384655479
21333,859.06,1021.20651228415
21344,267.68,351.889794786232
21354,756.78,750.330135381101
21357,1012.54,1061.4880340709
21373,304.48,386.375007350996
21382,618.82,434.901955132261
21417,2336.11,2475.59988231561
21427,1542.22,1925.51410544859
21460,1729.56,1932.24550964598
21464,3149.25,3854.21702585745
21466,1929.37,1862.91299783332
21470,736.12,1054.37362959125
21487,978.62,1574.13172400512
21491,2087.56,2074.53011984685
21492,1096.45,1420.48361500757
21494,899.43,1221.4850414876
21506,1960.33,1888.64853654313
21535,707.68,643.439939376249
21540,1526.32,1662.9386477051
21557,1714.11,1810.48908617764
21564,2052.74,1954.6918562184
21579,1177.72,989.266910218109
21584,1562.8,1530.20968625389
21599,1202.38,1208.69515253038
21609,674.96,712.137845071123
21612,888.3,1076.15991385852
21622,1004.13,1031.98060875632
21639,952.34,975.750882073265
21647,1203.61,1170.97522423231
21653,777.47,464.520063293701
21660,670.38,629.747370724747
21685,985.38,1089.50777599134
21708,555.31,506.566327870827
21716,1860.1,1841.79971439792
21732,1873.3,1988.89782805924
21733,2859.51,2369.04894476189
21764,2566.68,2278.12568266105
21802,1343.84,1579.09823994462
21808,1996.9,1673.40974892718
21832,828.66,883.171732603732
21854,1792.64,2195.35802885013
21866,1900.12,1874.94623206958
21888,514.4,628.601790580373
21894,501.95,530.676381480138
21901,1522.74,1786.33501567166
21912,855.24,1059.52608559141
21916,1345.16,1459.04429649675
21923,326.88,393.378346878324
21925,566.42,748.948109625049
21936,1553.14,1968.12876146464
21945,1824.01,1964.82228820503
21951,1920.92,2444.18938399689
21956,1583.05,1620.66744453774
21970,434.03,441.237667530719
21983,3262.94,3359.91284048704
21986,1188.85,1366.10193457778
21998,1025.26,1038.3051675206
22035,180.04,171.792564496596
22056,746.08,889.947673187496
22061,1046.68,1050.10194190987
22069,731.68,898.15242763696
22091,630.65,632.104935393286
22093,1739.67,1735.81729690109
22096,675.39,1087.78722047579
22106,1029.94,1199.61676389297
22128,1000.35,899.195954634977
22130,606.47,561.535524695474
22138,680.5,978.81962646375
22139,1607.6,1537.21157511265
22142,112.74,280.012827285818
22157,1910.68,1857.17719934505
22163,920.41,815.097736138707
22177,1027.04,1249.56091862177
22183,1392.12,1140.194011169
22204,1628.81,1432.16706587867
22236,1192.73,1297.34986454091
22239,1508.13,1801.55046006149
22259,706.53,643.769382107125
22272,1636.58,1722.89698289681
22273,647.32,821.613207365147
22275,1581.77,1139.02266558313
22284,661.45,584.403532655836
22294,1270.44,1232.89290256679
22315,1217.54,1279.57018130245
22319,907.06,912.46554829405
22343,1347.03,1378.89799575273
22367,551.72,539.721620163689
22376,1307.98,957.563416869844
22380,223.08,262.414810491942
22381,893.75,960.533245127992
22391,1226.45,1499.77690451391
22395,1669.66,1587.21428502051
22410,582.34,612.095795955273
22450,915.25,1084.78427980859
22455,1379.94,1265.80882298526
22470,597.610000000001,744.875289902611
22471,175.79,216.749176050443
22476,3236,2692.31776032689
22491,648.32,580.642305349905
22496,1052.75,864.662827695761
22506,2324.08,2216.52829123751
22516,2314.37,1613.64872148134
22517,1552.98,1189.03331071971
22518,604.37,630.955486603377
22526,883.6,1290.23039428871
22529,585.59,659.684609856652
22530,1320.96,1336.66956411687
22539,1790.04,1501.53112866003
22541,2820.23,2935.95488325065
22556,1048.55,974.43400847275
22559,941.8,1119.66641886857
22561,1387.31,1160.27268443074
22574,1411.37,912.760182718618
22577,1239.12,804.690901784731
22586,1799.73,1305.26209675025
22587,409.67,460.822141768791
22599,718.37,833.587591699384
22604,1926.59,1979.32771290984
22606,153.59,215.308375087389
22616,609.04,648.170723759474
22617,1145.21,1298.7150851255
22618,4044.24,3732.38134657002
22669,908.73,850.750145528258
22689,1161.31,1160.35184733824
22693,327.87,323.342260671715
22721,862.31,1061.31492759114
22736,707.69,921.885642615291
22737,978.74,1380.17016225095
22754,317.13,295.709354874249
22769,949.82,1078.63085626137
22774,559.76,569.541474977073
22793,548.3,591.198713216227
22819,523.94,642.728990492616
22824,280.12,421.493495878301
22826,1000.19,873.351724537672
22833,955.29,984.292103067869
22836,1259.36,1272.66724037397
22845,1664.25,2108.00081824759
22847,2746.65,2747.9361487167
22848,879.31,929.749766800616
22855,830.6,708.579446910331
22866,1482.65,1576.42874319639
22890,202.69,211.556558851734
22891,662.89,553.848768625925
22900,868.52,687.333850865255
22902,925.58,775.963634008378
22923,1321.7,1453.1565504563
22928,1774.84,1666.4254782331
22933,169.91,200.432019895177
22942,1551.12,1618.80666985726
22960,1162.58,993.605179233505
22963,260.61,272.793314990163
22965,2462.48,1600.98543396636
23016,249.32,220.268446654288
23037,263.83,333.487470795997
23046,1261.32,1028.14408344034
23050,287.75,441.838645460236
